4901630002111,Drops - Le tombeau des Lucioles,"Sucre, sirop de sucre, jus de pomme, jus d'orange, jus de raisin, jus de fraise, jus de citron, jus d'ananas, cacao, acidulant, arômes, pigments d'anthocyanine, pigments de gardenia, pigments de monascus, pigments de paprika.",https://static.openfoodfacts.org/images/products/490/163/000/2111/front_fr.3.400.jpg
8851019010137,Pocky Chocolate Flavour,_Wheat_ flour 41%. Sugar 29%. Palm Oil 15%. Coco powder 5%. Shortening 2%. Margarine 4%. _Milk_ powder 1%. Use artificial flavor and natural color.   This product contains Soy bean and peanut,https://static.openfoodfacts.org/images/products/885/101/901/0137/front_en.18.400.jpg
74601176075,CTC Ramune 200ML Strawberry Flavor,"Eau, sucre, sirop de maïs riche en fructose, acide citrique (E330), arôme artificiel, rouge allura AC (E129).",https://static.openfoodfacts.org/images/products/007/460/117/6075/front_en.14.400.jpg
4580385650039,しぼり豆（甘納豆）,黒大豆（国産）、砂糖,https://static.openfoodfacts.org/images/products/458/038/565/0039/front_ja.6.400.jpg
4521283000038,おりたの知覧茶,緑茶,https://static.openfoodfacts.org/images/products/452/128/300/0038/front_ja.7.400.jpg
4909411069247,Kirin Japanese Rich Green Tea 17.7 FL Oz,"Ing: THÉ VERT, EXTRAIT DE FEUILLES DE THE BRUT, VITAMINE C.",https://static.openfoodfacts.org/images/products/490/941/106/9247/front_en.8.400.jpg
4987035089315,オロナミンCドリンク (Oronamin C Drink),糖類（砂糖、ぶどう糖果糖液糖）、ハチミツ、食塩、香料、ビタミンC、クエン酸、カフェイン、ナイアシンアミド、ビタミンB6、ビタミンB2、溶性ビタミンP、イソロイシン、トレオニン、フェニルアラニン、グルタミン酸Na,https://static.openfoodfacts.org/images/products/498/703/508/9315/front_xx.8.400.jpg
3608580722649,Mini cola bottle,"Sirop de glucose, sucre, gélatine, acidifiant : acide citrique, arôme cola, huile végétale, agent d'enrobage : cire végétale, colorant : E150a, amidon de blé.",https://static.openfoodfacts.org/images/products/360/858/072/2649/front_fr.7.400.jpg
3045320653786,Gummy Bear,"Sirop de glucose, sucre, gélatine, acidifiant : acide citrique, arômes, huile végétale, agent d'enrobage : cire végétale, colorants : extrait de plantes vertes (ortie, épinard, racine de curcuma), concentré de végétaux (carthame, carotte, pomme), E100, E163, amidon de blé",https://static.openfoodfacts.org/images/products/304/532/065/3786/front_fr.7.400.jpg
4902102107648,綾鷹,"緑茶, ビタミンC",https://static.openfoodfacts.org/images/products/490/210/210/7648/front_ja.4.400.jpg
